X,Y,FID,ID,Name,EmplRange,NAICSCode,NAICSTitle,NAICSDescr,Phone,Fax,TollFree,EMail,WebAddress,StreetNo,StreetName,PostalCode,BuildingNo,UnitNo,Modified,CHArea,Ward,BIA,PIN_1
-79.59891626,43.59459323,3839,7344,Floor Shop  The,1 to 4,442210,Retail,Floor Covering Stores,905-803-0050,905-803-0066,1-800-462-9792, ,www.thefloorshop.com,700,Dundas St E,L4Y 3Y5, ,2,2022/08/29 00:00:00+00,Dixie EA,1, ,12567400
-79.64989217,43.60654386,3840,10812,RBC General Insurance,20 to 49,524299,Finance,All Other Insurance Related Activities,905-712-3236,905-712-8959,1-800-769-2526, ,www.rbcinsurance.com,4557,Hurontario St,L4Z 3M2, ,B3,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.56856902,43.62602339,3841,9661,Neil S Mathieson Certified General Accountant,5 to 9,541212,Professional,Offices of  Accountants,905-206-0004,905-206-0088, , , ,3045,Southcreek Rd,L4X 2X6, ,27,2022/06/20 00:00:00+00,Dixie EA,3, ,14796500
-79.58311895,43.55344866,3842,11827,Roc 'n Doc's,10 to 19,722511,Accommodation,Full-service restaurants,905-891-1754, , ,rocndocs@yahoo.ca,www.rocndocs.com,105,Lakeshore Rd E,L5G 1E2, , ,2022/06/15 00:00:00+00,Port Credit CN,1,PC,13006500
-79.68515529,43.62643374,3843,7346,Gateway Newstands,1 to 4,451310,Retail,Book stores and news dealers,905-502-9815, , ,Lohakut@gmail.com, ,55,Standish Crt,L5R 4B2, ,Lower level,2022/08/05 00:00:00+00,Gateway CC,5, ,4429700
-79.64989217,43.60654386,3844,10814,Ocean Fresh Food Market,100 to 299,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-568-8988, , ,sharonchu99@gmail.com,www.oceansfood.ca,4557,Hurontario St,L4Z 3M1, ,B1,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.72944588,43.59385785,3845,9664,Fine Copy & Signs,1 to 4,323119,Manufacturing,Other Printing,905-812-5237,905-812-5237, ,finecopyprint@gmail.com, ,6277,Mississauga Rd,L5N 1A5, ,3,2022/06/30 00:00:00+00,Meadowvale Business Park CC,11, ,13208400
-79.55817154,43.57791527,3846,11829,Portrait Memorials Inc.,1 to 4,453999,Retail,All Other Miscellaneous Store Retailers (except Beer and Wine-Making Supplies Stores),905-271-0808,905-274-4564, ,portrait.memorials@rogers.com,www.portraitmemorials.com,1059,Lakeshore Rd E,L5E 1E8, , ,2019/09/19 00:00:00+00,Lakeview NHD,1, ,12580700
-79.59891626,43.59459323,3847,7347,Square Foot Flooring,1 to 4,442210,Retail,Floor Covering Stores,905-277-2227, , ,info@squarefootflooring.com, ,700,Dundas St E,L4Y 3Y5, ,4,2018/12/30 00:00:00+00,Dixie EA,1, ,12567400
-79.64989217,43.60654386,3848,10816,Catholic Crosscultural Servics - Peel Region,20 to 49,813410,Other Services,Civic and Social Organizations,905-272-1703, , ,kfrasheri@ccspeel.org,www.cathcrosscultural.org,4557,Hurontario St,L4Z 3M2, ,B10-B12,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.65695499,43.69175076,3849,9671,T C A Ltd.,1 to 4,541619,Professional,Other Management Consulting Services,905-612-8338,905-612-1764, ,info@tcaltd.ca,www.tcaltd.ca,2355,Derry Rd E,L5S 1V6, ,33-Lower,2018/12/30 00:00:00+00,Northeast EA (West),5, ,14798100
-79.58388312,43.55379489,3850,11831,Port Credit Academy of Martial Arts,N/A,611620,Educational,Athletic Instruction,905-278-7234, , , ,www.academyofmartialarts.ca,106,Lakeshore Rd E,L5G 1E3, ,102,2022/07/12 00:00:00+00,Port Credit CN,1,PC,13018900
-79.59891626,43.59459323,3851,7351,Universal Domain,1 to 4,541611,Professional,Administrative Management and General Management Consulting Services,416-565-0756, , ,mohd_nabeel_J@hotmail.com, ,700,Dundas St E,L4Y 3Y5, ,5,2022/08/29 00:00:00+00,Dixie EA,1, ,12567400
-79.64989217,43.60654386,3852,10817,Beauty Supply Outlet  The,5 to 9,446120,Retail,Cosmetics  Beauty Supplies and Perfume Stores,905-890-3334, , ,obbias@sympatico.ca,www.thebso.com,4557,Hurontario St,L4Z 3M2, ,B4A,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.65902811,43.69076332,3853,9674,Di Paolo Machine Tools,20 to 49,332710,Manufacturing,Machine Shops,905-676-9265,905-676-9436, ,info@dipaolocnc.com,www.dipaolocnc.com,7040,Fir Tree Dr,L5S 1K6, , ,2022/06/20 00:00:00+00,Northeast EA (West),5, ,10045200
-79.58388312,43.55379489,3854,11841,Port Credit Learning Academy,1 to 4,611690,Educational,All Other Schools and Instruction,905-271-2188, , ,Portcreditlearningacademy@gmail.com,www.portcreditlearningacademy.ca,106,Lakeshore Rd E,L5G 1E3, ,207,2022/06/20 00:00:00+00,Port Credit CN,1,PC,13018900
-79.60053639,43.59678199,3855,7352,St. John The Baptist (Dixie) Anglican Church,1 to 4,813110,Other Services,Religious Organizations,905-277-0462,905-277-3971, ,church@stjophnsdixie.com,www.stjohnsdixie.com,719,Dundas St E,L4Y 2B5, , ,2022/08/29 00:00:00+00,Applewood NHD,3, ,2933100
-79.64989217,43.60654386,3856,10818,Expedia Cruises,20 to 49,561510,Administrative,Travel Agencies,905-502-7447,905-502-8566,1-877-202-7447,mississaugaeast@expediacruises.com,www.expediacruises.com/mississaugaeast,4559,Hurontario St,L4Z 3L9, ,A-8B,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.58388312,43.55379489,3857,11843,Abacus Accounting,5 to 9,541212,Professional,Offices of  Accountants,905-891-2244,905-278-3614, , , ,106,Lakeshore Rd E,L5G 1E3, ,212,2022/06/20 00:00:00+00,Port Credit CN,1,PC,13018900
-79.65862922,43.69236363,3858,9678,Global Aerospace Corporation,20 to 49,488190,Transportation,Other Support Activities for Air Transportation,905-678-6311,905-678-6312, ,Sales@globalaerospace.com,www.globalaerospace.com,7075,Fir Tree Dr,L5S 1J7, , ,2022/06/20 00:00:00+00,Northeast EA (West),5, ,10051000
-79.597716,43.59552054,3859,7357,Discounter Pool and Spa Warehouse,5 to 9,453999,Retail,All Other Miscellaneous Store Retailers (except Beer and Wine-Making Supplies Stores),905-277-8080,905-277-8999, , ,www.discounterspoolandspa.com,760,Dundas St E,L4Y 2B6, , ,2022/08/29 00:00:00+00,Dixie EA,1, ,12567700
-79.64989217,43.60654386,3860,10819,GSM Cell Phones Ltd.,1 to 4,443143,Retail,Appliance  television and other electronics stores  ,905-270-4770,905-268-0698, , , ,4559,Hurontario St,L4Z 3L9, ,A14,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.69511203,43.51733881,3861,7359,Driver Force,100 to 299,561310,Administrative,Employment Placement Agencies and Executive Search Services,905-848-8746, , , ,www.driverforce.ca,3176,Ridgeway Dr,L5L 5S6, ,65,2019/12/12 00:00:00+00,Western Business Park EA,8, ,14545000
-79.65997001,43.6933308,3862,9684,Hometurf Lawn Care Services,5 to 9,561730,Administrative,Landscaping Services,905-791-8873,905-673-8872,1-888-791-8873,contact@hometurf.ca,www.hometurf.ca,7123,Fir Tree Dr,L5S 1G4, ,6-Feb,2022/06/20 00:00:00+00,Northeast EA (West),5, ,10051300
-79.58299591,43.55356593,3863,11846,Barber's Touch,1 to 4,812116,Other Services,Unisex Hair Salons,905-990-7700, , ,BarbersTouch@hotmail.com, ,107,Lakeshore Rd E,L5G 1E2, , ,2019/09/19 00:00:00+00,Port Credit CN,1,PC,13006600
-79.64989217,43.60654386,3864,10821,Toys R Us,50 to 99,451120,Retail,Hobby  Toy and Game Stores,905-568-8697, , , ,www.toysrus.ca,4559,Hurontario St,L4Z 3L9, ,A1,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.59735898,43.59580549,3865,7361,DeMan Construction Corp.,50 to 99,236220,Construction,Commercial and Institutional Building Construction,905-277-0363,905-277-0369, ,contact@demancorp.com,www.demancorp.com,776,Dundas St E,L4Y 2B6, , ,2022/08/29 00:00:00+00,Dixie EA,1, ,12567800
-79.56838838,43.61866729,3866,9698,Knaps Auto Service,1 to 4,811111,Other Services,General Automotive Repair,905-273-4960, , , , ,1932,Mattawa Ave,L4X 1K1, , ,2022/05/17 00:00:00+00,Dixie EA,1, ,12420200
-79.55667878,43.5775247,3867,11847,Allegion,100 to 299,332510,Manufacturing,Hardware Manufacturing,905-403-1800,905-278-1413, , ,www.allegion.ca,1076,Lakeshore Rd E,L5E 1E4, , ,2022/08/02 00:00:00+00,Lakeview Waterfront MN,1, ,12587100
-79.64989217,43.60654386,3868,10822,May Hui's Hair Design,1 to 4,812116,Other Services,Unisex Hair Salons,905-712-8082, , , , ,4559,Hurontario St,L4Z 3L9, ,A4,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.59735898,43.59580549,3869,7363,V R Auto Centre,1 to 4,811111,Other Services,General Automotive Repair,647-802-1707, , ,vrautocenter@gmail.com,www.vrautocenter.ca,776,Dundas St E,L4Y 2B6, , ,2022/08/29 00:00:00+00,Dixie EA,1, ,12567800
-79.60135862,43.60469615,3870,9704,St. Patrick's Church,10 to 19,813110,Other Services,Religious Organizations,905-270-2301,905-270-3469, ,stpatricksmi@archtoronto.org,www.stpatricksmi.archtoronto.org,921,Flagship Dr,L4Y 2J6, , ,2022/08/12 00:00:00+00,Applewood NHD,3, ,2944100
-79.58388312,43.55379489,3871,11848,Port Credit Academy of Martial Arts,5 to 9,611620,Educational,Athletic Instruction,905-278-7234, , ,Portcreditama@bellnet.ca,www.academyofmartialarts.ca,108,Lakeshore Rd E,L5G 1E3, , ,2022/07/12 00:00:00+00,Port Credit CN,1,PC,13018900
-79.64989217,43.60654386,3872,10823,Ideal Optical,1 to 4,621320,Health Care,Offices of Optometrists,905-507-9752,905-507-4879, ,idealoptical@bellnet.ca,www.idealoptical.com,4559,Hurontario St,L4Z 3L9, ,3A,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.59735898,43.59580549,3873,7364,Sleep Country Canada,1 to 4,442110,Retail,Furniture Stores,905-281-8722, , , ,www.sleepcountry.ca,776,Dundas St E,L4Y 2B6, , ,2022/08/29 00:00:00+00,Dixie EA,1, ,12567800
-79.65983173,43.51702278,3874,9706,Vale,50 to 99,212299,Primary Industry,All Other Metal Ore Mining,905-403-2400, , , ,www.vale.com,2060,Flavelle Blvd,L5K 1Z9, , ,2019/12/12 00:00:00+00,Sheridan Park CC,2, ,11294900
-79.77284056,43.60620719,3875,7367,Purolator Inc.,100 to 299,492110,Transportation,Couriers,905-814-8080,905-858-4782, , ,www.purolator.com,2600,Meadowvale Blvd,L5N 8C2, , ,2022/07/26 00:00:00+00,Meadowvale Business Park CC,9, ,4393000
-79.58369962,43.55396516,3876,11856,By the Lake Massage and Wellness Centre,5 to 9,621340,Health Care,Offices of Physical  Occupational  and Speech Therapists and Audiologists,905-271-8878, , ,bewtique@rogers.com,www.btlmassage.com,110,Lakeshore Rd E,L5G 1E3, , ,2022/06/20 00:00:00+00,Port Credit CN,1,PC,13018800
-79.58275063,43.55829876,3877,9707,Forest Avenue Public School,20 to 49,611110,Educational,Elementary and Secondary Schools,905-278-2472,905-275-0264, , , ,20,Forest Ave,L5G 1K7, , ,2022/09/10 00:00:00+00,Port Credit NHD (East),1, ,13038000
-79.64989217,43.60654386,3878,10824,New Style Nails,1 to 4,812115,Other Services,Beauty Salons,905-502-9552, , , , ,4559,Hurontario St,L4Z 3L9, ,A6,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.77809508,43.57948253,3879,9708,St. Therese of the Child Jesus Elementary School,50 to 99,611110,Educational,Elementary and Secondary Schools,905-785-0066,905-785-0067, , ,www.dpcdsb.org,6930,Forest Park Dr,L5N 6X7, , ,2022/05/19 00:00:00+00,Lisgar NHD,10, ,14168200
-79.58369962,43.55396516,3880,11861,SUDS Laundrette,5 to 9,812320,Other Services,Dry Cleaning and Laundry Services (except Coin-Operated),905-990-9299, , ,info@sudslaundrette.com,www.sudslaunderette.com,112,Lakeshore Rd E,L5G 1E3, , ,2022/06/20 00:00:00+00,Port Credit CN,1,PC,13018800
-79.76967271,43.59477343,3881,7368,Westbrook Montessori Academy Inc.,10 to 19,624410,Health Care,Child Day-Care Services,905-826-4648, , ,info@westbrookmontessori.ca,www.westbrookmontessori.ca,7227,Copenhagen Rd,L5N 2C6, , ,2022/07/13 00:00:00+00,Meadowvale NHD,9, ,6574400
-79.64989217,43.60654386,3882,10825,Bashu Chinese Restaurant,10 to 19,722512,Accommodation,Limited-service eating places,905-568-9988, , , ,www.bashuonline.com,4559,Hurontario St,L4Z 3L9, ,A7,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.69605837,43.6232239,3883,9712,Heys International Ltd.,20 to 49,418990,Wholesale,All Other Wholesaler-Distributors,905-361-4000,905-361-4300, ,shop.ca@heys.com,www.heys.ca,333,Foster Cres,L5R 4E5, ,1,2022/08/22 00:00:00+00,Gateway EA (West),5, ,4431000
-79.58299591,43.55356593,3884,11862,Zest for Living,5 to 9,453220,Retail,Gift  Novelty and Souvenir Stores,905-486-0191, , ,info@zestforliving.ca,www.zestforliving.ca,113,Lakeshore Rd E,L5G 1E2, , ,2022/06/20 00:00:00+00,Port Credit CN,1,PC,13006600
-79.71354294,43.5798095,3885,7371,Guiding Light Academy,10 to 19,611110,Educational,Elementary and Secondary Schools,905-813-9215, , ,Info@guidinglightacademy.com,www.guidinglightacademy.com,225,Broadway St,L5M 1J1, , ,2018/12/04 00:00:00+00,Streetsville CN,11,STR,13337500
-79.64989217,43.60654386,3886,10829,Sunrise Caribbean Restaurant,5 to 9,722511,Accommodation,Full-service restaurants,905-501-0202, , , ,www.sunrisecarribbean.com,4559,Hurontario St,L4Z 3L9, ,A9,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.68869006,43.62570471,3887,9713,Ingram Micro Inc.,1000 plus,541514,Professional,Computer systems design and related services (except video game design and development),905-755-5000, , , ,www.ingrammicro.ca,88,Foster Cres,L5R 4A2, , ,2022/08/05 00:00:00+00,Gateway EA (West),5, ,30176800
-79.55618006,43.57986808,3888,11863,In2ition Realty,50 to 99,531210,Real Estate,Offices of Real Estate Agents & Brokers,905-286-5270,905-286-5271, ,info@in2ition.ca,www.in2ition.ca,1149,Lakeshore Rd E,L5E 1E8, , ,2022/07/14 00:00:00+00,Lakeview NHD,1, ,12579900
-79.59735898,43.59580549,3889,7372,MB Stucco,20 to 49,238190,Construction,Other Foundation  Structure and Building Exterior Contractors,905-848-1340, , ,info@mbstuccoltd.com,www.mbstucoltd.com,776,Dundas St E,L4Y 2B6, ,15,2022/08/29 00:00:00+00,Dixie EA,1, ,12567800
-79.64989217,43.60654386,3890,10831,Saravana Bhavan,20 to 49,722511,Accommodation,Full-service restaurants,905-290-0769,905-290-1225, ,hsbcanada@saravanabhavan.com,www.saravanabhavan.ca,4559,Hurontario St,L4Z 3L9, ,12B,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.68969683,43.62103593,3891,9716,Radial Inc.,100 to 299,454110,Retail,Electronic shopping and mail-order houses,905-502-3700,905-502-3798,1-877-255-2857,sales@radial.com,www.radial.com,6100,Freemont Blvd,L5R 3V7, , ,2022/08/08 00:00:00+00,Gateway EA (West),5, ,15760700
-79.58271836,43.55386755,3892,11864,Dentristy In The Village,5 to 9,621210,Health Care,Offices of Dentists,905-361-7144, , ,dentistryinthevillage@hotmail.com,www.dentistryinthevillage.com,115,Lakeshore Rd E,L5G 1E5, , ,2022/06/20 00:00:00+00,Port Credit CN,1,PC,13006800
-79.59735898,43.59580549,3893,7373,MacKay & MacKay Barristers & Solicitors,1 to 4,541110,Professional,Offices of Lawyers,905-848-3446,905-848-2924, ,jim@mackaymackay.net,www.mackaymackay.net,776,Dundas St E,L4Y 2B6, ,202,2022/08/29 00:00:00+00,Dixie EA,1, ,12567800
-79.64989217,43.60654386,3894,10832,KFC,10 to 19,722512,Accommodation,Limited-service eating places,905-712-1914, , , ,www.kfc.ca,4559,Hurontario St,L4Z 3L9, ,7A,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.68783208,43.62287981,3895,9717,Mattel Canada Inc. (Fisher Price),100 to 299,414460,Wholesale,Toy and Hobby Goods Wholesaler-Distributors,905-501-0404,905-501-6288, , ,www.mattel.com,6155,Freemont Blvd,L5R 3W2, , ,2021/05/10 00:00:00+00,Gateway EA (West),5, ,4430000
-79.55574528,43.58029465,3896,11865,Dr. L. Orlovic & Associates,1 to 4,621210,Health Care,Offices of Dentists,905-990-6767, , ,info@orlovicdentistry.com,www.orlovicdentistry.com,1167,Lakeshore Rd E,L5E 1G1, , ,2022/08/19 00:00:00+00,Lakeview NHD,1, ,12579700
-79.64989217,43.60654386,3897,10833,LA Fitness,20 to 49,713940,Arts,Fitness and Recreational Sports Centres,647-243-5081, , , ,www.lafitness.com,4561,Hurontario St,L4Z 3X3, ,D2,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.58831714,43.55019484,3898,9718,Wheeler Higginson,1 to 4,541110,Professional,Offices of Lawyers,905-274-7881,905-274-7883, ,Scotthigginson@netbet.ca, ,10,Front St N,L5H 2C9, , ,2022/06/17 00:00:00+00,Port Credit CN,1, ,13088000
-79.55564866,43.58038618,3899,11869,Evergreen Wellness Centre,5 to 9,621390,Health Care,Offices of All Other Health Practitioners,647-872-1582, , , ,www.evergreenwellnesscentre.com,1171,Lakeshore Rd E,L5E 1G1, , ,2017/11/08 00:00:00+00,Lakeview NHD,1, ,12579500
-79.64989217,43.60654386,3900,10834,Dollarama,10 to 19,453999,Retail,All Other Miscellaneous Store Retailers (except Beer and Wine-Making Supplies Stores),905-501-9205, , , , ,4561,Hurontario St,L4Z 3X3, ,D1,2022/06/02 00:00:00+00,Uptown MN,4, ,3526500
-79.58671359,43.5495076,3901,9721,Port Credit Village Dental,1 to 4,621210,Health Care,Offices of Dentists,905-278-2500, , ,pcvdental@gmail.com, ,12,Front St S,L5H 2C4, , ,2021/06/08 00:00:00+00,Port Credit NHD (West),1,PC,13057400
-79.55374903,43.57911276,3902,11871,Plasterform(2018) Inc.,50 to 99,339990,Manufacturing,All Other Miscellaneous Manufacturing,905-891-9500,905-891-2232,1-800-268-4534,info@plasterform.com,www.plasterform.com,1180,Lakeshore Rd E,L5E 1E7, , ,2022/07/12 00:00:00+00,Lakeview Waterfront MN,1, ,12587200
-79.65322497,43.6081254,3903,10842,Shoppers Drug Mart,50 to 99,446110,Retail,Pharmacies and Drug Stores,905-890-1313,905-890-6155, ,Asdm1100@shoppersdrugmart.ca,www.shoppersdrugmart.ca,5033,Hurontario St,L4Z 3X7, ,1100,2022/08/03 00:00:00+00,Uptown MN,5, ,31912400
-79.67240672,43.68467798,3904,9725,N D Truck & Trailer Ltd.,1 to 4,811119,Other Services,Other Automotive Mechanical and Electrical Repair and Maintenance,905-908-2448, , , , ,1829,Gage Crt,L5S 1S2, , ,2017/05/30 00:00:00+00,Northeast EA (West),5, ,10080900
-79.55543199,43.58059153,3905,11872,Barb's Roti Shop,1 to 4,722512,Accommodation,Limited-service eating places,905-278-4713, , , , ,1181,Lakeshore Rd E,L5E 1G1, , ,2017/11/08 00:00:00+00,Lakeview NHD,1, ,12579100
-79.65322497,43.6081254,3906,10843,Service Ontario,10 to 19,561310,Administrative,Employment Placement Agencies and Executive Search Services,905-502-5200, , ,serviceontario066@gmail.com,www.ontario.ca/page/serviceontario,5035,Hurontario St,L4Z 3X7,Bldg 4,13,2017/11/08 00:00:00+00,Uptown MN,5, ,31912400
-79.67137896,43.68390741,3907,9726,Muia Steel Ltd.,10 to 19,416210,Wholesale,Metal Service Centres,905-256-6719,905-256-2820, ,info@muiasteel.com, ,1830,Gage Crt,L5S 1S2, ,A,2019/12/12 00:00:00+00,Northeast EA (West),5, ,10081000
-79.55527016,43.58074485,3908,11874,J's Convenience,1 to 4,445120,Retail,Convenience Stores,905-274-5232,905-274-5232, , , ,1189,Lakeshore Rd E,L5E 1G1, ,1,2022/07/14 00:00:00+00,Lakeview NHD,1, ,12578900
-79.59735898,43.59580549,3909,7374,AK Autoservice & Tires,1 to 4,811111,Other Services,General Automotive Repair,647-568-4477, , ,akautomotiveservices@gmail.com, ,776,Dundas St E,L4Y 2B6, ,8,2022/08/29 00:00:00+00,Dixie EA,1, ,12567800
-79.65322497,43.6081254,3910,10844,BT Optical,1 to 4,446130,Retail,Optical Goods Stores,905-614-1888, , ,btoptical@yahoo.com,www.btoptical.com,5035,Hurontario St,L4Z 3X7,Bldg 4,12,2017/11/08 00:00:00+00,Uptown MN,5, ,31912400
-79.65821951,43.65001677,3911,9729,BlowVac Systems Ltd.,1 to 4,417230,Wholesale,Industrial Machinery  Equipment and Supplies Wholesaler-Distributors,905-672-5200,905-672-5210, ,michael@blowvacsystems.com,www.blowvacsystems.com,6096,Shawson Dr,L5T 1E6, , ,2021/06/11 00:00:00+00,Northeast EA (West),5, ,10193100
-79.55508634,43.58091893,3912,11876,LakeXie,1 to 4,812320,Other Services,Dry Cleaning and Laundry Services (except Coin-Operated),905-990-0862, , , , ,1195,Lakeshore Rd E,L5E 1G1, , ,2022/07/14 00:00:00+00,Lakeview NHD,1, ,12578700
-79.59700062,43.59608029,3913,7379,Todays Sportswear,5 to 9,451119,Retail,All other sporting goods stores,905-848-9888,905-848-8581, , ,www.todayssportswear.ca,790,Dundas St E,L4Y 2B6, , ,2022/08/29 00:00:00+00,Dixie EA,1, ,12567900
-79.67211239,43.68500739,3914,9730,Super Save Group,N/A,417210,Wholesale,Construction and Forestry Machinery  Equipment and Supplies Wholesaler-Distributors,905-673-6575, ,1-800-665-2800, ,www.supersave.ca,1839,Gage Crt,L5S 1S2, , ,2021/05/10 00:00:00+00,Northeast EA (West),5, ,10080800
-79.5830406,43.55445215,3915,11878,Stavebank Florist,1 to 4,453110,Retail,Florists,905-278-2426, ,1-877-405-2426,info@stavebankflorist.com,www.stavebankflorist.com,120,Lakeshore Rd E,L5G 1E4, ,100,2022/06/20 00:00:00+00,Port Credit CN,1,PC,13018600
-79.59683553,43.59655991,3916,7382,Ivy Beauty & Spa,5 to 9,812115,Other Services,Beauty Salons,905-232-7899, , ,Ivybeautyandspa@gmail.com,www.Ivybeautyspa.ca,800,Dundas St E,L4Y 2B6, , ,2022/08/29 00:00:00+00,Dixie EA,1, ,12568000
-79.67070995,43.68396622,3917,9731,Silver Star Metal Fabricating Inc.,10 to 19,332999,Manufacturing,All Other Miscellaneous Fabricated Metal Product Manufacturing,905-671-1143,905-671-1730, ,sales@silverstarmetal.com,www.silverstarmetal.com,1840,Gage Crt,L5S 1S2, , ,2022/06/09 00:00:00+00,Northeast EA (West),5, ,10081100
-79.58271836,43.55386755,3918,11881,Port Credit Therapeutic Massage Clinic,5 to 9,812190,Other Services,Other Personal Care Services,905-271-8331, , , ,www.portcreditmassage.com,121,Lakeshore Rd E,L5G 1E5, ,201,2022/06/20 00:00:00+00,Port Credit CN,1,PC,13006800
